timestamp_iso,session_id,user_name,gender,age_group,major,app_name,app_experience,trial_number,task_index,task_description,duration_seconds,errors_count,help_count,easy_binary
2025-10-26T14:24:00.562493,5e4bb753-b2d7-4e69-ba01-e612e3b013cc,Hend,Female,20–29,CS,StarUML,None,1,0,Open a new project in StarUML,1,0,0,1
2025-10-26T14:24:06.189535,5e4bb753-b2d7-4e69-ba01-e612e3b013cc,Hend,Female,20–29,CS,StarUML,None,1,1,Create a new Use Case Diagram in the project,0,0,0,1
2025-10-26T14:24:13.923188,5e4bb753-b2d7-4e69-ba01-e612e3b013cc,Hend,Female,20–29,CS,StarUML,None,1,2,Add one Actor to the Use Case Diagram,0,0,0,1
2025-10-26T14:24:21.422765,5e4bb753-b2d7-4e69-ba01-e612e3b013cc,Hend,Female,20–29,CS,StarUML,None,1,3,Add one Use Case and connect it to the Actor,0,0,0,1
2025-10-28T20:50:20.013473,c10c80b1-a790-4fcf-9f51-399c2a890396,Luis,Male,40+,Engineer,StarUML,Beginner,1,0,Open a new project in StarUML,34,0,0,1
2025-10-28T20:51:40.401982,c10c80b1-a790-4fcf-9f51-399c2a890396,Luis,Male,40+,Engineer,StarUML,Beginner,1,1,Create a new Use Case Diagram in the project,9,0,0,1
2025-10-28T20:53:46.264583,c10c80b1-a790-4fcf-9f51-399c2a890396,Luis,Male,40+,Engineer,StarUML,Beginner,1,2,Add one Actor to the Use Case Diagram,78,0,0,1
2025-10-28T22:33:31.670656,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,0,Open a new project in StarUML,3,0,0,1
2025-10-28T22:33:37.652606,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,1,Create a new Use Case Diagram in the project,0,0,0,1
2025-10-28T22:33:41.918452,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,2,Add one Actor to the Use Case Diagram,0,0,0,1
2025-10-28T22:33:45.396192,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,3,Add one Use Case and connect it to the Actor,0,0,0,1
2025-10-28T22:33:49.617543,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,4,Rename the elements (Actor and Use Case) with meaningful names,0,0,0,1
2025-10-28T22:33:52.921318,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,5,"Add multiple Actors (e.g., User and Administrator)",0,0,0,1
2025-10-28T22:33:56.767305,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,6,Add include/extend relationships between Use Cases,0,0,0,1
2025-10-28T22:34:00.453933,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,7,Create a new Class Diagram in the same project,0,0,0,1
2025-10-28T22:34:03.363689,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,8,Add a Class with attributes and methods,0,0,0,1
2025-10-28T22:34:06.446330,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,9,Add an Association relationship between two Classes,0,0,0,1
2025-10-28T22:34:10.183668,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,10,Add a Generalization (Inheritance) relationship between two Classes,0,0,0,1
2025-10-28T22:34:12.916311,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,11,Create a new Sequence Diagram and add it to the project,0,0,0,1
2025-10-28T22:34:15.915094,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,12,Represent a message exchange (Message Passing) between two objects in the Sequence Diagram,0,0,0,1
2025-10-28T22:34:19.130059,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,1,13,Export the project as XMI or PDF and save it,0,0,0,1
2025-10-28T22:34:24.306567,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,0,Open a new project in StarUML,0,0,0,1
2025-10-28T22:34:27.575668,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,1,Create a new Use Case Diagram in the project,0,0,0,1
2025-10-28T22:34:30.587875,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,2,Add one Actor to the Use Case Diagram,0,0,0,1
2025-10-28T22:34:33.335020,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,3,Add one Use Case and connect it to the Actor,0,0,0,1
2025-10-28T22:34:33.763581,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,3,Add one Use Case and connect it to the Actor,0,0,0,1
2025-10-28T22:34:36.578348,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,4,Rename the elements (Actor and Use Case) with meaningful names,0,0,0,1
2025-10-28T22:34:39.435630,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,5,"Add multiple Actors (e.g., User and Administrator)",0,0,0,1
2025-10-28T22:34:41.981147,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,6,Add include/extend relationships between Use Cases,0,0,0,1
2025-10-28T22:34:44.994041,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,7,Create a new Class Diagram in the same project,0,0,0,1
2025-10-28T22:34:47.543674,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,8,Add a Class with attributes and methods,0,0,0,1
2025-10-28T22:34:50.872851,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,9,Add an Association relationship between two Classes,0,0,0,1
2025-10-28T22:34:54.057216,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,10,Add a Generalization (Inheritance) relationship between two Classes,0,0,0,1
2025-10-28T22:34:56.844782,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,11,Create a new Sequence Diagram and add it to the project,0,0,0,1
2025-10-28T22:34:59.457385,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,12,Represent a message exchange (Message Passing) between two objects in the Sequence Diagram,0,0,0,1
2025-10-28T22:35:02.316824,5a0188a5-50ab-4543-9be5-4d2958f158f1,jkjji,Female,40+,jkjhjk,StarUML,Beginner,2,13,Export the project as XMI or PDF and save it,0,0,0,1
2025-10-29T00:48:08.237596,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,0,Open a new project in StarUML,13,0,0,1
2025-10-29T00:49:16.297296,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,1,Create a new Use Case Diagram in the project,59,0,1,1
2025-10-29T00:49:36.599304,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,2,Add one Actor to the Use Case Diagram,13,0,0,1
2025-10-29T00:50:36.985350,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,3,Add one Use Case and connect it to the Actor,55,0,0,1
2025-10-29T00:51:01.394792,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,4,Rename the elements (Actor and Use Case) with meaningful names,5,0,0,1
2025-10-29T00:51:44.250646,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,5,"Add multiple Actors (e.g., User and Administrator)",25,0,0,1
2025-10-29T00:52:57.720030,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,6,Add include/extend relationships between Use Cases,45,0,1,1
2025-10-29T00:53:25.986037,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,7,Create a new Class Diagram in the same project,23,0,0,1
2025-10-29T00:54:24.285807,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,8,Add a Class with attributes and methods,53,0,1,1
2025-10-29T00:54:56.921984,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,9,Add an Association relationship between two Classes,11,0,0,1
2025-10-29T00:55:36.275284,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,10,Add a Generalization (Inheritance) relationship between two Classes,33,0,0,1
2025-10-29T00:55:55.740458,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,11,Create a new Sequence Diagram and add it to the project,14,0,0,1
2025-10-29T00:57:28.788421,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,12,Represent a message exchange (Message Passing) between two objects in the Sequence Diagram,24,0,0,1
2025-10-29T00:58:40.189197,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,1,13,Export the project as XMI or PDF and save it,60,0,0,1
2025-10-29T00:59:04.039322,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,0,Open a new project in StarUML,5,0,0,1
2025-10-29T00:59:37.085897,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,1,Create a new Use Case Diagram in the project,16,0,0,1
2025-10-29T00:59:51.369504,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,2,Add one Actor to the Use Case Diagram,9,0,0,1
2025-10-29T01:00:12.672998,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,3,Add one Use Case and connect it to the Actor,15,0,0,1
2025-10-29T01:00:36.761988,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,4,Rename the elements (Actor and Use Case) with meaningful names,18,0,0,1
2025-10-29T01:01:15.281260,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,5,"Add multiple Actors (e.g., User and Administrator)",34,0,0,1
2025-10-29T01:02:02.895481,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,6,Add include/extend relationships between Use Cases,14,0,0,1
2025-10-29T01:02:20.176171,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,7,Create a new Class Diagram in the same project,11,0,0,1
2025-10-29T01:02:43.271744,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,8,Add a Class with attributes and methods,16,0,0,1
2025-10-29T01:03:22.068741,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,9,Add an Association relationship between two Classes,34,0,0,1
2025-10-29T01:03:55.908035,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,10,Add a Generalization (Inheritance) relationship between two Classes,28,0,0,1
2025-10-29T01:04:13.585037,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,11,Create a new Sequence Diagram and add it to the project,13,0,0,1
2025-10-29T01:05:49.327281,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,12,Represent a message exchange (Message Passing) between two objects in the Sequence Diagram,38,0,0,1
2025-10-29T01:06:39.901515,2c2e46fa-c9ab-4cf2-8632-9ba593cf58af,6511e688100fd33b378fa688,Male,20–29,Computer Science,StarUML,None,2,13,Export the project as XMI or PDF and save it,46,0,0,1
2025-10-29T01:25:39.519047,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,0,Open a new project in StarUML,39,0,1,1
2025-10-29T01:26:53.316954,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,1,Create a new Use Case Diagram in the project,52,0,2,1
2025-10-29T01:28:08.536251,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,2,Add one Actor to the Use Case Diagram,65,0,0,1
2025-10-29T01:29:42.377204,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,3,Add one Use Case and connect it to the Actor,84,1,2,0
2025-10-29T01:30:24.236511,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,4,Rename the elements (Actor and Use Case) with meaningful names,30,0,0,1
2025-10-29T01:31:15.512264,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,5,"Add multiple Actors (e.g., User and Administrator)",24,0,2,0
2025-10-29T01:31:48.360423,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,6,Add include/extend relationships between Use Cases,17,0,0,1
2025-10-29T01:32:29.803631,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,7,Create a new Class Diagram in the same project,35,0,0,1
2025-10-29T01:33:33.672129,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,8,Add a Class with attributes and methods,58,2,0,0
2025-10-29T01:34:13.697855,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,9,Add an Association relationship between two Classes,33,0,0,0
2025-10-29T01:35:25.524794,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,10,Add a Generalization (Inheritance) relationship between two Classes,60,0,0,1
2025-10-29T01:35:58.673124,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,11,Create a new Sequence Diagram and add it to the project,5,0,0,1
2025-10-29T01:36:54.884114,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,12,Represent a message exchange (Message Passing) between two objects in the Sequence Diagram,24,3,0,0
2025-10-29T01:37:57.310594,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,1,13,Export the project as XMI or PDF and save it,55,0,0,0
2025-10-29T01:38:26.046900,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,0,Open a new project in StarUML,17,0,0,1
2025-10-29T01:38:57.495628,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,1,Create a new Use Case Diagram in the project,23,0,0,1
2025-10-29T01:39:25.978437,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,2,Add one Actor to the Use Case Diagram,15,0,0,1
2025-10-29T01:39:57.667397,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,3,Add one Use Case and connect it to the Actor,25,0,0,1
2025-10-29T01:40:33.376479,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,4,Rename the elements (Actor and Use Case) with meaningful names,30,0,0,1
2025-10-29T01:41:01.192336,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,5,"Add multiple Actors (e.g., User and Administrator)",21,0,0,1
2025-10-29T01:41:23.389146,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,6,Add include/extend relationships between Use Cases,15,0,0,1
2025-10-29T01:41:38.590471,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,7,Create a new Class Diagram in the same project,8,0,0,1
2025-10-29T01:42:50.654965,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,8,Add a Class with attributes and methods,21,0,0,1
2025-10-29T01:43:21.335141,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,9,Add an Association relationship between two Classes,23,0,0,1
2025-10-29T01:43:43.129983,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,10,Add a Generalization (Inheritance) relationship between two Classes,16,0,0,1
2025-10-29T01:44:01.873952,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,11,Create a new Sequence Diagram and add it to the project,12,0,0,1
2025-10-29T01:44:32.449455,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,12,Represent a message exchange (Message Passing) between two objects in the Sequence Diagram,24,1,0,0
2025-10-29T01:45:00.457038,c5d6ffe7-9e5e-43ed-a2f9-2f074beb3ead,68c03814183fb278ae8ac1c9,Male,20–29,Dentistry,StarUML,Beginner,2,13,Export the project as XMI or PDF and save it,6,0,0,1
2025-10-29T03:45:57.425915,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,0,Open a new project in StarUML,68,4,0,0
2025-10-29T03:47:33.688794,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,1,Create a new Use Case Diagram in the project,86,4,0,0
2025-10-29T03:49:27.634460,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,2,Add one Actor to the Use Case Diagram,57,3,0,0
2025-10-29T03:51:22.631939,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,3,Add one Use Case and connect it to the Actor,104,0,1,0
2025-10-29T03:52:49.804969,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,4,Rename the elements (Actor and Use Case) with meaningful names,80,3,0,0
2025-10-29T03:53:51.303163,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,5,"Add multiple Actors (e.g., User and Administrator)",52,0,0,0
2025-10-29T03:54:59.733195,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,6,Add include/extend relationships between Use Cases,61,0,1,0
2025-10-29T03:56:00.493671,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,7,Create a new Class Diagram in the same project,49,0,0,0
2025-10-29T03:57:44.576322,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,8,Add a Class with attributes and methods,97,0,0,0
2025-10-29T03:59:02.396450,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,9,Add an Association relationship between two Classes,69,0,0,0
2025-10-29T03:59:34.975266,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,10,Add a Generalization (Inheritance) relationship between two Classes,23,0,0,0
2025-10-29T04:00:19.029690,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,11,Create a new Sequence Diagram and add it to the project,27,0,0,1
2025-10-29T04:01:36.370827,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,12,Represent a message exchange (Message Passing) between two objects in the Sequence Diagram,44,0,0,0
2025-10-29T04:01:53.134933,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,1,13,Export the project as XMI or PDF and save it,10,0,0,1
2025-10-29T04:02:24.186147,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,2,0,Open a new project in StarUML,23,0,0,1
2025-10-29T04:02:51.396185,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,2,1,Create a new Use Case Diagram in the project,21,1,0,1
2025-10-29T04:03:52.724769,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,2,2,Add one Actor to the Use Case Diagram,53,2,0,0
2025-10-29T04:04:38.867642,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,2,3,Add one Use Case and connect it to the Actor,39,0,1,0
2025-10-29T04:05:57.090678,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,2,4,Rename the elements (Actor and Use Case) with meaningful names,73,3,0,0
2025-10-29T04:06:23.287698,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,2,5,"Add multiple Actors (e.g., User and Administrator)",20,0,0,1
2025-10-29T04:07:55.875970,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,2,6,Add include/extend relationships between Use Cases,87,0,1,0
2025-10-29T04:09:05.561030,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,2,7,Create a new Class Diagram in the same project,61,0,0,0
2025-10-29T04:10:08.144939,1af76353-f859-4d22-98f0-e2ed5c1d46cf,666061eeffa611f991735eab,Female,20–29,Daya Engineering,StarUML,None,2,8,Add a Class with attributes and methods,56,0,0,1
